test_id	test_value
OSKP600-73	11,117
OSKP600-73	11,428
OSKP600-73	12,541
OSKP600-73	12,134
OSKP600-73	12,292
OSKP600-73	13,189
OSKP600-73	11,583
OSKP600-73	14,12
OSKP600-73	10,838
OSKP600-73	11,661
OSKP600-73	12,212
OSKP600-73	11,019
OSKP600-73	12,463
OSKP600-73	12,677
OSKP600-73	12,318
OSKP600-73	11,766
OSKP600-73	11,194
OSKP600-73	12,004
OSKP600-73	11,014
OSKP600-73	10,283
M400-1	0,3
M400-1	0,3
M400-1	0,4
M400-1	0,4
M400-1	0,4
M400-1	0,4
M400-1	0,3
M400-1	0,3
M400-1	0,3
M400-1	0,3
M400-1	0,3
M400-1	0,3
M400-1	0,3
M400-1	0,4
M400-1	0,3
M400-1	0,4
M400-1	0,3
M400-1	0,3
M400-1	0,4
M400-1	0,4
M400-1	-1,3
M400-1	0,3
M400-1	0,3
M400-1	0,3
M400-1	0,3
M400-1	0,3
M400-1	0,4
M400-1	0,4
M400-1	0,4
M400-1	0,4
M400-1	0,3
M400-1	0,3
M400-1	0,3
M400-1	0,3
M400-1	0,3
M400-1	0,3
M400-1	0,3
M400-1	0,3
M400-1	0,3
M400-1	0,3
M400-1	0,3
M400-1	0,3
M400-1	0,3
M400-1	0,4
M400-1	0,3
M400-1	0,3
M400-1	0,3
M400-1	0,4
M400-1	0,4
M400-1	0,3
M400-1	0,3
M400-1	0,3
M400-1	0,3
M400-1	0,3
M400-1	0,3
M400-1	0,3
M400-1	0,4
M400-1	0,3
M400-1	0,4
M400-1	0,3
M400-1	0,4
M400-1	0,4
SKP200-04	57,8
SKP200-04	58,66
SKP200-04	58,9
SKP200-04	58,76
SKP200-04	59,46
SKP200-04	59,78
SKP200-04	58,16
SKP200-04	57,42
SKP200-04	58,86
SKP200-04	59,26
SKP200-04	56,7
SKP200-04	58,94
SKP200-04	57,86
SKP200-04	57,42
SKP200-04	55,92
SKP200-04	58,22
SKP200-04	59,02
SKP200-04	59,72
SKP200-04	59,9
SKP200-04	59,04
SKP200-04	59,82
SKP200-04	59,44
SKP200-04	58,94
SKP200-04	58,62
SKP200-04	56,08
SKP200-04	59,34
SKP200-04	60,6
SKP200-04	57,44
SKP200-04	55,7
SKP200-04	57,3
SKP200-04	58,06
SKP200-04	55,34
SKP200-04	57,7
SKP200-04	57,36
SKP200-04	58,24
SKP200-04	58,4
SKP200-04	58,38
SKP200-04	57,74
SKP200-04	58,22
SKP200-04	58,88
SKP200-04	58,14
SKP200-04	58,18
SKP200-04	59,34
SKP200-04	59,06
SKP200-04	59,24
SKP200-04	59,04
SKP200-04	60,28
SKP200-04	56,4
SKP200-04	59,28
SKP200-04	60,56
SKP200-04	57,78
SKP200-04	59,92
SKP200-04	59,76
SKP200-04	58,9
SKP200-04	59,3
SKP200-04	59,82
SKP200-04	59,9
SKP200-04	58,84
SKP200-04	58,36
SKP200-04	56,94
SKP200-04	58,02
SKP200-04	60,32
M500-8	-7,05113987994884
M500-8	-7,02144474321201
M500-8	-7,0497321959382
M500-8	-7,04408187405972
M500-8	-7,07323448507757
M500-8	-7,07646869454412
M500-8	-7,07272220535799
M500-8	-7,06682599516416
M500-8	-7,08744390273387
M500-8	-7,05421365962144
M500-8	-7,0589000995723
M500-8	-7,04692944551918
M500-8	-6,99657591629199
M500-8	-7,04564492967169
M500-8	-7,09228126725851
M500-8	-7,07702622349351
M500-8	-7,04940907792228
M500-8	-7,13069799315829
M500-8	-7,09215569821308
M500-8	-7,03607437620852
M500-8	-7,06746464386161
M500-8	-7,0801302427958
M500-8	-7,0384379507627
M500-8	-7,04209530624683
M500-8	-6,96900072463758
M500-8	-7,04801217022101
M500-8	-6,96282447812812
M500-8	-7,04957337044003
M500-8	-6,99748816053844
M500-8	-6,97210865971705
M500-8	-7,07255663411171
M500-8	-6,98638371929332
M500-8	-7,0094473251642
M500-8	-6,98408368561344
M500-8	-7,12839579363382
M500-8	-6,97062276300581
M500-8	-7,08322426783603
M500-8	-7,0404263064463
M500-8	-7,02978872854567
M500-8	-7,06506811610644
M500-8	-7,01486038670735
M500-8	-7,01586357724187
M500-8	-7,02260015696428
M500-8	-7,09782377711727
M500-8	-7,02979088596756
M500-8	-7,05434514586758
M500-8	-7,08388630523117
M500-8	-7,07022512128115
M500-8	-7,10018411372692
M500-8	-7,10140487147829
M500-8	-7,11926929877461
M500-8	-7,0559517963614
M500-8	-7,07334048536544
M500-8	-7,06316719761392
M500-8	-7,0615381520147
M500-8	-7,08849027267566
M500-8	-7,03162990667224
M500-8	-7,03041701079959
M500-8	-7,0704812840565
M500-8	-6,96438497247557
M500-8	-7,58902974895736
M500-8	-6,89317476755468
SKP600-04	173,95
SKP600-04	190,85
SKP600-04	178,15
SKP600-04	173,55
SKP600-04	193,9
SKP600-04	173,7
SKP600-04	194,7
SKP600-04	210,75
SKP600-04	211,85
SKP600-04	197,05
SKP600-04	169,95
SKP600-04	183,55
SKP600-04	200,7
SKP600-04	190,75
SKP600-04	172,9
SKP600-04	237,6
SKP600-04	201,35
SKP600-04	186,9
SKP600-04	174,2
SKP600-04	180,85
SKP600-04	197,3
SKP600-04	176,8
SKP600-04	198,8
SKP600-04	186,9
SKP600-04	172,2
SKP600-04	181,15
SKP600-04	177,15
SKP600-04	180,5
SKP600-04	155,85
SKP600-04	185,2
SKP600-04	180,9
SKP600-04	176,25
SKP600-04	182,45
SKP600-04	159,15
SKP600-04	184,6
SKP600-04	175,15
SKP600-04	173,0
SKP600-04	182,2
SKP600-04	184,55
SKP600-04	208,55
SKP600-04	185,35
SKP600-04	162,45
SKP600-04	193,35
SKP600-04	201,6
SKP600-04	177,5
SKP600-04	182,85
SKP600-04	176,7
SKP600-04	118,9
SKP600-04	189,25
SKP600-04	110,75
SKP600-04	198,5
SKP600-04	168,3
SKP600-04	175,3
SKP600-04	178,3
SKP600-04	180,6
SKP600-04	176,1
SKP600-04	193,9
SKP600-04	188,2
SKP600-04	197,95
SKP600-04	186,2
SKP600-04	190,65
SKP600-04	203,1
M300-9	176,856842119873
M300-9	176,856842119873
M300-9	176,856842119873
M300-9	176,856842119873
M300-9	176,856842119873
M300-9	176,856842119873
M300-9	176,856842119873
M300-9	176,856842119873
M300-9	176,856842119873
M300-9	176,856842119873
M300-9	176,856842119873
M300-9	176,856842119873
M300-9	176,856842119873
M300-9	176,856842119873
M300-9	176,856842119873
M300-9	176,856842119873
M300-9	176,856842119873
M300-9	176,856842119873
M300-9	176,856842119873
M300-9	176,856842119873
M300-9	176,856842119873
M300-9	176,856842119873
M300-9	176,856842119873
M300-9	176,856842119873
M300-9	176,856842119873
M300-9	176,856842119873
M300-9	176,855490373789
M300-9	176,856842119873
M300-9	176,856842119873
M300-9	176,856842119873
M300-9	176,856842119873
M300-9	176,856842119873
M300-9	176,856842119873
M300-9	176,856842119873
M300-9	176,856842119873
M300-9	176,856842119873
M300-9	176,856842119873
M300-9	176,856842119873
M300-9	176,856842119873
M300-9	176,856842119873
M300-9	176,856842119873
M300-9	176,856842119873
M300-9	176,856842119873
M300-9	176,856842119873
M300-9	176,856842119873
M300-9	176,856842119873
M300-9	176,856842119873
M300-9	176,856842119873
M300-9	176,855499731669
M300-9	176,856842119873
M300-9	176,856724210557
M300-9	176,856842119873
M300-9	176,856842119873
M300-9	176,856842119873
M300-9	176,856842119873
M300-9	176,856842119873
M300-9	176,856842119873
M300-9	176,856842119873
M300-9	176,856842119873
M300-9	176,856842119873
M300-9	176,856842119873
M300-9	176,856842119873
M300-4	-7,4
M300-4	-7,4
M300-4	-7,2
M300-4	-7,2
M300-4	-7,5
M300-4	-7,4
M300-4	-7,5
M300-4	-7,3
M300-4	-7,3
M300-4	-7,3
M300-4	-7,5
M300-4	-7,4
M300-4	-7,2
M300-4	-7,3
M300-4	-7,5
M300-4	-7,5
M300-4	-7,4
M300-4	-7,4
M300-4	-7,5
M300-4	-7,2
M300-4	-7,4
M300-4	-7,4
M300-4	-7,4
M300-4	-7,2
M300-4	-7,2
M300-4	-7,3
M300-4	-7,4
M300-4	-7,2
M300-4	-7,2
M300-4	-7,4
M300-4	-7,4
M300-4	-7,3
M300-4	-7,3
M300-4	-7,4
M300-4	-7,4
M300-4	-7,4
M300-4	-7,4
M300-4	-7,3
M300-4	-7,4
M300-4	-7,4
M300-4	-7,2
M300-4	-7,4
M300-4	-7,5
M300-4	-7,5
M300-4	-7,3
M300-4	-7,5
M300-4	-7,4
M300-4	-7,4
M300-4	-7,5
M300-4	-7,5
M300-4	-7,1
M300-4	-7,4
M300-4	-7,4
M300-4	-7,4
M300-4	-7,5
M300-4	-7,5
M300-4	-7,2
M300-4	-7,2
M300-4	-7,2
M300-4	-7,2
M300-4	-7,5
M300-4	-7,3
M500-4	-7,4
M500-4	-7,3
M500-4	-7,4
M500-4	-7,4
M500-4	-7,3
M500-4	-7,3
M500-4	-7,4
M500-4	-7,5
M500-4	-7,4
M500-4	-7,4
M500-4	-7,4
M500-4	-7,4
M500-4	-7,3
M500-4	-7,4
M500-4	-7,4
M500-4	-7,4
M500-4	-7,4
M500-4	-7,4
M500-4	-7,4
M500-4	-7,4
M500-4	-7,3
M500-4	-7,4
M500-4	-7,4
M500-4	-7,4
M500-4	-7,3
M500-4	-7,4
M500-4	-7,3
M500-4	-7,4
M500-4	-7,4
M500-4	-7,3
M500-4	-7,4
M500-4	-7,4
M500-4	-7,3
M500-4	-7,3
M500-4	-7,5
M500-4	-7,3
M500-4	-7,4
M500-4	-7,3
M500-4	-7,4
M500-4	-7,4
M500-4	-7,4
M500-4	-7,4
M500-4	-7,3
M500-4	-7,4
M500-4	-7,3
M500-4	-7,4
M500-4	-7,4
M500-4	-7,4
M500-4	-7,4
M500-4	-7,4
M500-4	-7,5
M500-4	-7,3
M500-4	-7,4
M500-4	-7,3
M500-4	-7,3
M500-4	-7,4
M500-4	-7,3
M500-4	-7,4
M500-4	-7,4
M500-4	-7,4
M500-4	-7,4
M500-4	-7,2
SKP600-03	5,346
SKP600-03	5,342
SKP600-03	5,331
SKP600-03	5,318
SKP600-03	5,351
SKP600-03	5,309
SKP600-03	5,353
SKP600-03	5,353
SKP600-03	5,37
SKP600-03	5,345
SKP600-03	5,34
SKP600-03	5,441
SKP600-03	5,353
SKP600-03	5,334
SKP600-03	5,299
SKP600-03	5,353
SKP600-03	5,358
SKP600-03	5,307
SKP600-03	5,346
SKP600-03	5,356
SKP600-03	5,285
SKP600-03	5,432
SKP600-03	5,314
SKP600-03	5,347
SKP600-03	5,357
SKP600-03	5,365
SKP600-03	5,353
SKP600-03	5,355
SKP600-03	5,322
SKP600-03	5,37
SKP600-03	5,32
SKP600-03	5,288
SKP600-03	5,313
SKP600-03	5,326
SKP600-03	5,275
SKP600-03	5,347
SKP600-03	5,367
SKP600-03	5,315
SKP600-03	5,292
SKP600-03	5,313
SKP600-03	5,315
SKP600-03	5,329
SKP600-03	5,389
SKP600-03	5,322
SKP600-03	5,273
SKP600-03	5,405
SKP600-03	5,31
SKP600-03	5,344
SKP600-03	5,449
SKP600-03	5,316
SKP600-03	5,335
SKP600-03	5,277
SKP600-03	5,326
SKP600-03	5,311
SKP600-03	5,369
SKP600-03	5,33
SKP600-03	5,368
SKP600-03	5,371
SKP600-03	5,368
SKP600-03	5,425
SKP600-03	5,334
SKP600-03	5,332
M200-1	0,2
M200-1	0,2
M200-1	0,3
M200-1	0,3
M200-1	0,2
M200-1	0,2
M200-1	0,2
M200-1	0,3
M200-1	0,2
M200-1	0,2
M200-1	0,2
M200-1	0,2
M200-1	0,3
M200-1	0,2
M200-1	0,2
M200-1	0,2
M200-1	0,2
M200-1	0,2
M200-1	0,2
M200-1	0,3
M200-1	0,2
M200-1	0,2
M200-1	0,2
M200-1	0,3
M200-1	0,3
M200-1	0,3
M200-1	0,2
M200-1	0,3
M200-1	0,3
M200-1	0,2
M200-1	0,2
M200-1	0,2
M200-1	0,3
M200-1	0,2
M200-1	0,2
M200-1	0,2
M200-1	0,2
M200-1	0,2
M200-1	0,2
M200-1	0,2
M200-1	0,2
M200-1	-7,1
M200-1	0,2
M200-1	0,2
M200-1	0,2
M200-1	0,2
M200-1	0,2
M200-1	0,3
M200-1	0,2
M200-1	0,2
M200-1	0,3
M200-1	0,2
M200-1	0,2
M200-1	0,2
M200-1	0,2
M200-1	0,2
M200-1	0,3
M200-1	0,3
M200-1	0,3
M200-1	0,2
M200-1	0,2
M200-1	0,3
SKP600-14	0,73
SKP600-14	0,694
SKP600-14	0,628
SKP600-14	0,708
SKP600-14	0,692
SKP600-14	0,699
SKP600-14	0,658
SKP600-14	0,705
SKP600-14	0,742
SKP600-14	0,693
SKP600-14	0,755
SKP600-14	0,738
SKP600-14	0,708
SKP600-14	0,733
SKP600-14	0,692
SKP600-14	0,71
SKP600-14	0,737
SKP600-14	0,707
SKP600-14	0,801
SKP600-14	0,681
SKP600-14	0,71
SKP600-14	0,77
SKP600-14	0,665
SKP600-14	0,843
SKP600-14	0,713
SKP600-14	0,69
SKP600-14	0,729
SKP600-14	0,722
SKP600-14	0,783
SKP600-14	0,74
SKP600-14	0,725
SKP600-14	0,696
SKP600-14	0,616
SKP600-14	0,717
SKP600-14	0,761
SKP600-14	0,71
SKP600-14	0,756
SKP600-14	0,783
SKP600-14	0,687
SKP600-14	0,713
SKP600-14	0,784
SKP600-14	0,636
SKP600-14	0,791
SKP600-14	0,695
SKP600-14	0,689
SKP600-14	0,672
SKP600-14	0,75
SKP600-14	0,789
SKP600-14	0,789
SKP600-14	0,708
SKP600-14	0,634
SKP600-14	0,819
SKP600-14	0,702
SKP600-14	0,696
SKP600-14	0,733
SKP600-14	0,826
SKP600-14	0,69
SKP600-14	0,755
SKP600-14	0,742
SKP600-14	0,666
SKP600-14	0,666
SKP600-14	0,729
OSKP600-14	0,736
OSKP600-14	0,672
OSKP600-14	0,674
OSKP600-14	0,674
OSKP600-14	0,685
OSKP600-14	0,716
OSKP600-14	0,701
OSKP600-14	0,707
OSKP600-14	0,736
OSKP600-14	0,704
OSKP600-14	0,734
OSKP600-14	0,72
OSKP600-14	0,759
OSKP600-14	0,784
OSKP600-14	0,653
OSKP600-14	0,738
OSKP600-14	0,682
OSKP600-14	0,671
OSKP600-14	0,695
OSKP600-14	0,677
OSKP600-14	0,72
OSKP600-14	0,73
OSKP600-14	0,727
OSKP600-14	0,741
OSKP600-14	0,71
OSKP600-14	0,75
OSKP600-14	0,671
OSKP600-14	0,762
OSKP600-14	0,77
OSKP600-14	0,64
OSKP600-14	0,744
OSKP600-14	0,682
OSKP600-14	0,693
OSKP600-14	0,723
OSKP600-14	0,651
OSKP600-14	0,69
OSKP600-14	0,673
OSKP600-14	0,709
OSKP600-14	0,716
OSKP600-14	0,709
OSKP600-14	0,848
OSKP600-14	0,696
OSKP600-14	0,773
OSKP600-14	0,716
OSKP600-14	0,691
OSKP600-14	0,779
OSKP600-14	0,702
OSKP600-14	0,689
OSKP600-14	0,696
OSKP600-14	0,671
OSKP600-14	0,699
OSKP600-14	0,68
OSKP600-14	0,737
OSKP600-14	0,752
OSKP600-14	0,663
OSKP600-14	0,733
OSKP600-14	0,751
OSKP600-14	0,753
OSKP600-14	0,69
OSKP600-14	0,833
OSKP600-14	0,749
OSKP600-14	0,774
SKP600-76	15,93
SKP600-76	16,446
SKP600-76	16,165
SKP600-76	15,836
SKP600-76	15,866
SKP600-76	16,528
SKP600-76	15,724
SKP600-76	16,169
SKP600-76	15,098
SKP600-76	14,991
SKP600-76	16,29
SKP600-76	16,731
SKP600-76	16,113
SKP600-76	15,717
SKP600-76	16,046
SKP600-76	14,856
SKP600-76	16,155
SKP600-76	16,136
SKP600-76	15,236
SKP600-76	15,825
SKP600-76	15,79
SKP600-76	16,547
SKP600-76	15,506
SKP600-76	15,935
SKP600-76	16,022
SKP600-76	15,657
SKP600-76	16,21
SKP600-76	16,025
SKP600-76	16,248
SKP600-76	15,645
SKP600-76	16,454
SKP600-76	16,046
SKP600-76	16,685
SKP600-76	16,013
SKP600-76	16,254
SKP600-76	16,369
SKP600-76	16,782
SKP600-76	15,977
SKP600-76	15,419
SKP600-76	15,301
SKP600-76	16,415
SKP600-76	16,172
SKP600-76	16,119
SKP600-76	16,033
SKP600-76	16,062
SKP600-76	16,676
SKP600-76	16,013
SKP600-76	15,683
SKP600-76	16,317
SKP600-76	16,381
SKP600-76	15,221
SKP600-76	15,843
SKP600-76	16,215
SKP600-76	15,677
SKP600-76	16,516
SKP600-76	15,538
SKP600-76	16,646
SKP600-76	16,15
SKP600-76	15,801
SKP600-76	16,453
SKP600-76	16,272
SKP600-76	14,306
M700-10	8,2
M700-10	8,1
M700-10	8,1
M700-10	8,2
M700-10	8,0
M700-10	8,2
M700-10	8,2
M700-10	8,1
M700-10	8,2
M700-10	8,1
M700-10	8,2
M700-10	7,8
M700-10	8,1
M700-10	8,1
M700-10	8,2
M700-10	8,1
M700-10	8,1
M700-10	8,1
M700-10	7,9
M700-10	8,2
M700-10	8,2
M700-10	8,1
M700-10	7,9
M700-10	7,9
M700-10	8,1
M700-10	8,1
M700-10	8,1
M700-10	8,1
M700-10	8,1
M700-10	8,2
M700-10	8,1
M700-10	8,1
M700-10	8,1
M700-10	8,0
M700-10	7,8
M700-10	8,0
M700-10	8,2
M700-10	8,2
M700-10	8,2
M700-10	8,1
M700-10	8,1
M700-10	8,1
M700-10	9,1
M700-10	8,2
M700-10	7,9
M700-10	8,1
M700-10	8,1
M700-10	8,1
M700-10	9,0
M700-10	8,0
M700-10	8,0
M700-10	8,2
M700-10	8,1
M700-10	8,1
M700-10	8,2
M700-10	7,7
M700-10	8,0
M700-10	7,8
M700-10	8,2
M700-10	8,1
M700-10	7,9
M700-10	8,2
M700-11	8,2
M700-11	8,2
M700-11	8,1
M700-11	8,2
M700-11	8,1
M700-11	8,1
M700-11	8,2
M700-11	8,2
M700-11	8,2
M700-11	8,1
M700-11	8,2
M700-11	7,9
M700-11	8,1
M700-11	8,1
M700-11	8,2
M700-11	8,2
M700-11	8,1
M700-11	8,2
M700-11	8,1
M700-11	8,2
M700-11	8,2
M700-11	8,1
M700-11	8,2
M700-11	8,0
M700-11	8,1
M700-11	8,1
M700-11	8,2
M700-11	8,1
M700-11	8,2
M700-11	8,2
M700-11	8,1
M700-11	8,2
M700-11	8,1
M700-11	8,1
M700-11	8,1
M700-11	8,1
M700-11	8,3
M700-11	8,2
M700-11	8,2
M700-11	8,1
M700-11	8,1
M700-11	8,1
M700-11	9,2
M700-11	8,2
M700-11	8,0
M700-11	8,2
M700-11	8,1
M700-11	8,1
M700-11	9,2
M700-11	8,1
M700-11	8,1
M700-11	8,2
M700-11	8,1
M700-11	8,1
M700-11	8,2
M700-11	7,9
M700-11	8,1
M700-11	7,9
M700-11	8,2
M700-11	8,1
M700-11	8,0
M700-11	8,2
OSKP600-79	13,542
OSKP600-79	13,148
OSKP600-79	13,825
OSKP600-79	13,405
OSKP600-79	11,72
OSKP600-79	13,892
OSKP600-79	12,139
OSKP600-79	12,613
OSKP600-79	12,178
OSKP600-79	11,837
OSKP600-79	14,121
OSKP600-79	13,909
OSKP600-79	11,475
OSKP600-79	12,373
OSKP600-79	13,949
OSKP600-79	12,052
OSKP600-79	12,003
OSKP600-79	13,124
OSKP600-79	12,707
OSKP600-79	12,746
OSKP600-79	12,672
OSKP600-79	13,8
OSKP600-79	12,311
OSKP600-79	13,074
OSKP600-79	13,577
OSKP600-79	13,172
OSKP600-79	13,514
OSKP600-79	12,779
OSKP600-79	13,961
OSKP600-79	12,729
OSKP600-79	13,129
OSKP600-79	13,859
OSKP600-79	14,036
OSKP600-79	12,869
OSKP600-79	13,293
OSKP600-79	13,344
OSKP600-79	14,226
OSKP600-79	13,568
OSKP600-79	12,205
OSKP600-79	11,329
OSKP600-79	13,356
OSKP600-79	13,584
OSKP600-79	12,474
OSKP600-79	12,573
OSKP600-79	13,629
OSKP600-79	13,45
OSKP600-79	13,331
OSKP600-79	13,776
OSKP600-79	12,954
OSKP600-79	14,487
OSKP600-79	11,865
OSKP600-79	12,447
OSKP600-79	13,234
OSKP600-79	12,237
OSKP600-79	13,42
OSKP600-79	13,463
OSKP600-79	13,34
OSKP600-79	13,093
OSKP600-79	12,468
OSKP600-79	13,069
OSKP600-79	12,564
OSKP600-79	10,401
SKP600-70	8,185
SKP600-70	8,24
SKP600-70	8,207
SKP600-70	8,195
SKP600-70	8,153
SKP600-70	8,125
SKP600-70	8,161
SKP600-70	8,214
SKP600-70	8,167
SKP600-70	8,381
SKP600-70	8,187
SKP600-70	8,23
SKP600-70	8,264
SKP600-70	8,183
SKP600-70	8,312
SKP600-70	8,221
SKP600-70	8,263
SKP600-70	8,261
SKP600-70	8,196
SKP600-70	8,213
SKP600-70	8,228
SKP600-70	8,155
SKP600-70	8,183
SKP600-70	8,338
SKP600-70	8,175
SKP600-70	8,168
SKP600-70	8,242
SKP600-70	8,326
SKP600-70	8,311
SKP600-70	8,21
SKP600-70	8,327
SKP600-70	8,255
SKP600-70	8,235
SKP600-70	8,143
SKP600-70	8,164
SKP600-70	8,275
SKP600-70	8,216
SKP600-70	8,327
SKP600-70	8,223
SKP600-70	8,287
SKP600-70	8,39
SKP600-70	8,477
SKP600-70	8,159
SKP600-70	8,37
SKP600-70	8,196
SKP600-70	8,298
SKP600-70	8,207
SKP600-70	8,304
SKP600-70	8,124
SKP600-70	8,164
SKP600-70	8,313
SKP600-70	8,205
SKP600-70	8,139
SKP600-70	8,343
SKP600-70	8,417
SKP600-70	8,47
SKP600-70	8,185
SKP600-70	8,237
SKP600-70	8,234
SKP600-70	8,171
SKP600-70	8,284
SKP600-70	8,189
OSKP600-13	7,101
OSKP600-13	7,105
OSKP600-13	7,063
OSKP600-13	7,051
OSKP600-13	7,247
OSKP600-13	7,202
OSKP600-13	6,995
OSKP600-13	7,236
OSKP600-13	7,344
OSKP600-13	7,221
OSKP600-13	7,118
OSKP600-13	7,143
OSKP600-13	7,366
OSKP600-13	7,163
OSKP600-13	7,045
OSKP600-13	7,138
OSKP600-13	7,12
OSKP600-13	7,087
OSKP600-13	7,297
OSKP600-13	7,014
OSKP600-13	7,17
OSKP600-13	7,112
OSKP600-13	7,117
OSKP600-13	7,157
OSKP600-13	7,102
OSKP600-13	7,042
OSKP600-13	7,102
OSKP600-13	7,209
OSKP600-13	7,382
OSKP600-13	7,151
OSKP600-13	7,223
OSKP600-13	6,991
OSKP600-13	6,995
OSKP600-13	7,022
OSKP600-13	7,065
OSKP600-13	7,078
OSKP600-13	7,108
OSKP600-13	7,249
OSKP600-13	7,064
OSKP600-13	7,155
OSKP600-13	7,234
OSKP600-13	7,212
OSKP600-13	7,203
OSKP600-13	7,196
OSKP600-13	7,2
OSKP600-13	6,744
OSKP600-13	7,125
OSKP600-13	7,157
OSKP600-13	6,893
OSKP600-13	7,193
OSKP600-13	7,257
OSKP600-13	7,05
OSKP600-13	7,282
OSKP600-13	7,273
OSKP600-13	7,233
OSKP600-13	7,069
OSKP600-13	7,24
OSKP600-13	7,103
OSKP600-13	7,055
OSKP600-13	7,172
OSKP600-13	7,117
OSKP600-13	7,342
M300-1	-0,5
M300-1	-0,4
M300-1	-0,5
M300-1	-0,5
M300-1	-0,5
M300-1	-0,5
M300-1	-0,5
M300-1	-0,5
M300-1	-0,5
M300-1	-0,5
M300-1	-0,5
M300-1	-0,5
M300-1	-0,5
M300-1	-0,5
M300-1	-0,5
M300-1	-0,5
M300-1	-0,5
M300-1	-0,5
M300-1	-0,5
M300-1	-0,5
M300-1	-0,5
M300-1	-0,5
M300-1	-0,5
M300-1	-0,5
M300-1	-0,5
M300-1	-0,5
M300-1	-0,5
M300-1	-0,5
M300-1	-0,5
M300-1	-0,5
M300-1	-0,5
M300-1	-0,4
M300-1	-0,5
M300-1	-0,5
M300-1	-0,5
M300-1	-0,5
M300-1	-0,5
M300-1	-0,5
M300-1	-0,5
M300-1	-0,5
M300-1	-0,5
M300-1	-0,6
M300-1	-0,5
M300-1	-0,5
M300-1	-0,5
M300-1	-0,5
M300-1	-0,5
M300-1	-0,6
M300-1	-0,5
M300-1	-0,5
M300-1	-0,5
M300-1	-0,5
M300-1	-0,4
M300-1	-0,4
M300-1	-0,5
M300-1	-0,5
M300-1	-0,5
M300-1	-0,5
M300-1	-0,5
M300-1	-0,5
M300-1	-0,5
M300-1	-0,6
SKP200-01	6,96908233059901
SKP200-01	6,97785750553643
SKP200-01	7,03667748353416
SKP200-01	7,00452193333679
SKP200-01	7,00474084024107
SKP200-01	6,99297576284707
SKP200-01	7,0086262454021
SKP200-01	6,97341781627072
SKP200-01	7,05925634746398
SKP200-01	7,02318391004965
SKP200-01	7,029132834086
SKP200-01	6,9766752512844
SKP200-01	7,07454523335
SKP200-01	6,94484523739433
SKP200-01	6,99579744544423
SKP200-01	7,02363128725628
SKP200-01	6,97755102637791
SKP200-01	7,06956272074569
SKP200-01	7,02912437012158
SKP200-01	7,03626343956318
SKP200-01	7,0432950274772
SKP200-01	6,91839004326627
SKP200-01	6,99811289205016
SKP200-01	7,01245473497162
SKP200-01	7,00898937993223
SKP200-01	7,00986052580374
SKP200-01	7,05112511373557
SKP200-01	7,08432591452424
SKP200-01	7,02043084439074
SKP200-01	7,0439637301235
SKP200-01	6,97271334148699
SKP200-01	6,98470054152814
SKP200-01	7,00863604356138
SKP200-01	7,04317517486874
SKP200-01	6,99361011683654
SKP200-01	6,93263243201523
SKP200-01	6,94695002757457
SKP200-01	6,95619734297421
SKP200-01	7,01747789751726
SKP200-01	6,97645140383963
SKP200-01	7,01617852814782
SKP200-01	6,94724263415992
SKP200-01	7,00263826747604
SKP200-01	7,0063294667974
SKP200-01	6,99432757406324
SKP200-01	6,96845583139402
SKP200-01	6,97473972711669
SKP200-01	6,92375605974161
SKP200-01	6,94158791803405
SKP200-01	6,95832826351911
SKP200-01	6,97068760958923
SKP200-01	7,01600857603497
SKP200-01	6,97515299606528
SKP200-01	6,96259958872215
SKP200-01	7,01369108785793
SKP200-01	7,01650799648444
SKP200-01	7,06235383964587
SKP200-01	7,05500931635711
SKP200-01	7,0404523938179
SKP200-01	6,94565392977411
SKP200-01	7,03215431388522
SKP200-01	7,00896333394345
M300-6	-0,0227977630821317
M300-6	-0,545888927563014
M300-6	-0,0569790852820077
M300-6	-0,0301293459303757
M300-6	-0,0281313050692735
M300-6	-0,040467856554785
M300-6	-0,018233288700464
M300-6	-0,0125261997853743
M300-6	-0,00236004185471085
M300-6	-0,00852438429858702
M300-6	-0,0254485895282425
M300-6	-0,0110030205419571
M300-6	-0,0430539957722908
M300-6	-0,032188701484875
M300-6	-0,0324304525021063
M300-6	-5,0928806791795E-4
M300-6	-0,00491706227493357
M300-6	-0,00255764424801703
M300-6	-0,01586749717262
M300-6	-0,006830862474729
M300-6	-0,0289657155479204
M300-6	-0,0142098267178826
M300-6	-0,00557171820819899
M300-6	-0,00412074167463857
M300-6	-0,0275205148219944
M300-6	-0,0143982671323471
M300-6	-0,0218015152212484
M300-6	-0,0407230090823102
M300-6	-7,62758873381178E-4
M300-6	-0,0215805550663226
M300-6	-0,0161433519316065
M300-6	-0,086344613308389
M300-6	-0,00702938867876644
M300-6	-0,00845984933420345
M300-6	-0,0663447012617876
M300-6	-0,00971098951029889
M300-6	-0,0131273939878823
M300-6	-0,0110221319546286
M300-6	-0,0249513689556019
M300-6	-0,0164487765988884
M300-6	-0,0381206889673192
M300-6	-0,0335416608678119
M300-6	-0,0205511488644008
M300-6	-0,0225530610961721
M300-6	-0,0135723743512948
M300-6	-0,010390523573551
M300-6	-0,0478729477204121
M300-6	-0,0491630243176166
M300-6	-0,0370447558670443
M300-6	-0,0110655567563862
M300-6	-0,0393951050921492
M300-6	-0,0224885272680322
M300-6	-0,0855336901302676
